0545,02,1    ,0203007972,1 X KABINETCINVKA3002                                                                               ,20060401  ,          ,          
0545,02,1    ,0342000274,1 X SCREEN REKMAJ8461                                                                               ,20051206  ,          ,          
0545,02,A    ,0207006008,1 X LESSENAARSTOEL EIKEHOUTBURGUNGY                                                                 ,19890501  ,          ,          
0545,02,AK   ,0201005276,1 X TELEFOONTAFEL  REGHOEKIG                                                                        ,19680229  ,          ,          
0545,02,AK   ,0201005377,6-LAAI LESSENAAR EIKEHOUT                                                                           ,19930601  ,          ,          
0545,02,AK   ,0201005399,3-LAAI LESSENAAR  EIKEHOUT                                                                          ,19850930  ,          ,          
0545,02,AK   ,0201226152,1 X CREDENZA    EIKEHOUT                                                                            ,19930601  ,          ,          
0545,02,AK   ,0201226744,1 X LESSENAAR1500MM  1200MM  LINK  PEDESTAL                                                         ,19951107  ,          ,          
0545,02,AK   ,0201227197,LESSENAAR MET L VERLENGINGTJEK 327867                                                               ,19970923  ,          ,          
0545,02,AK   ,0203005027,2-DEUR_STAAL SKRYFBEHOEFTEKABINETBEIGE                                                              ,19630628  ,          ,          
0545,02,AK   ,0203005050,2-DEUR STAALKASHALFGROOTTE                                                                          ,19720919  ,          ,          
0545,02,AK   ,0203005115,1 X 4 LAAI LIASEERKABINET                                                                           ,19670717  ,          ,          
0545,02,AK   ,0203005136,4-LAAI LIASSEERKABINET                                                                              ,19690605  ,          ,          
0545,02,AK   ,0203005332,1 X 2-DEUR STAAL SKRYFBEHOEFTEKASBEIGE                                                              ,19840319  ,          ,          
0545,02,AK   ,0203005354,1 X 4-LAAI STAAL LIASEERKABINETBEIGE                                                                ,19850430  ,          ,          
0545,02,AK   ,0203005357,1 X 2-DEUR STAAL SKRYFBEHOEFTEKASGRYS                                                               ,19851028  ,          ,          
0545,02,AK   ,0203006202,SLEUTELHOUER KABINETTJEK 327867                                                                     ,19970923  ,          ,          
0545,02,AK   ,0203006204,LIASSEERKABINET (6VT STAAL)TJEK 327867                                                              ,19970923  ,          ,          
0545,02,AK   ,0207005025,1 X TIKSTERSTOELBURGUNDY                                                                            ,19770405  ,          ,          
0545,02,AK   ,0207006493,1  X STOEL BURGUNDYSONDER ARMLENINGS                                                                ,19920201  ,          ,          
0545,02,AK   ,0207006494,1 X STOEL BURGUNDY                                                                                  ,19920201  ,          ,          
0545,02,AK   ,0207006527,1 X STOEL BURGUNDY                                                                                  ,19920301  ,          ,          
0545,02,AK   ,0207006549,1 X STOEL BURGUNDY                                                                                  ,19920301  ,          ,          
0545,02,AK   ,0207006550,1 X STOEL BURGUNDY                                                                                  ,19920301  ,          ,          
0545,02,AK   ,0207007750,1 X LESSENAARSTOELEIK  BURGUNDY                                                                     ,19951107  ,          ,          
0545,02,AK   ,0207008394,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19961125  ,          ,          
0545,02,AK   ,0207008951,TIKSTERSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,AK   ,0207015870,LESSENAARSTOEL KREDKB/4606                                                                          ,20040701  ,          ,          
0545,02,AK   ,0207017574,1 X TIKSTERSTOELCINVKA2114                                                                          ,20060218  ,          ,          
0545,02,AK   ,0207017575,1 X TIKSTERSTOELCINVKA2114                                                                          ,20060218  ,          ,          
0545,02,AK   ,0299005082,1 X STAAL VULLIMANDJIE                                                                              ,19670725  ,          ,          
0545,02,AK   ,0299005274,1 X VULLISMANTJIE                                                                                   ,19910201  ,          ,          
0545,02,AK   ,0299005549,1 X MATBESKERMERTJEK 107830  17.9.92                                                                ,19920901  ,          ,          
0545,02,AK   ,0348000038,3 LAAI PEDESTAL (LINKS)TJEK 327867                                                                  ,19970923  ,          ,          
0545,02,AK   ,0348000039,CREDENZA & RAKTJEK 327867                                                                           ,19970923  ,          ,          
0545,02,BK   ,0201225968,SLIDING DOOR CREDENZATJEK 102242  8.5.92                                                            ,19920501  ,          ,          
0545,02,BK   ,0201226153,1 X 3-LAAI L VORMIGE LESSENAAR  EIKEHOUTMET LEERINSETSE                                             ,19930601  ,          ,          
0545,02,BK   ,0203006203,LIASSEERKABINET (6VT STAAL)TJEK 327867                                                              ,19970923  ,          ,          
0545,02,BK   ,0207005614,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19861124  ,          ,          
0545,02,BK   ,0207005926,1 X LESSENAARSTOEL  EIKEHOUTBURGUNDY                                                                ,19881201  ,          ,          
0545,02,BK   ,0207008038,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19960508  ,          ,          
0545,02,BK   ,0207008284,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19910101  ,          ,          
0545,02,BK   ,0207008947,LESSENAARSTOELTJEK 327867                                                                           ,19970923  ,          ,          
